Entry	Gene ontology IDs
P12544	GO:0003674;GO:0005488;GO:0008236;GO:0004252;GO:0046983;GO:0140096;GO:0003824;GO:0042803;GO:0005515;GO:0016787;GO:0004175;GO:0017171;GO:0008233;GO:0042802;
O43795	GO:0003674;GO:0050839;GO:0005524;GO:0005516;GO:0035639;GO:0097367;GO:0005488;GO:0045296;GO:0008289;GO:0005546;GO:0008092;GO:1902936;GO:0097159;GO:1901363;GO:0005543;GO:0035091;GO:0043168;GO:0051015;GO:0003779;GO:0017076;GO:0030554;GO:0032559;GO:0000166;GO:0032555;GO:1901981;GO:0005515;GO:0003774;GO:1901265;GO:0044877;GO:0032553;GO:0036094;GO:0043167;
O95397	GO:0003674;GO:0033218;GO:0005488;GO:0005215;GO:0008289;GO:0005319;GO:0005543;GO:0043168;GO:0043167;
P26010	GO:0060089;GO:0038023;GO:0003674;GO:0050839;GO:0005488;GO:0043169;GO:0046872;GO:0140272;GO:0005515;GO:0005102;GO:0001618;GO:0044877;GO:0005178;GO:0043167;
A6NI72	GO:0030234;GO:0016491;GO:0003674;GO:0098772;GO:0008047;GO:0005488;GO:0005543;GO:0003824;GO:0035091;GO:0008289;GO:0060090;GO:0016651;
Q16649	GO:0003674;GO:0000976;GO:0005488;GO:0001227;GO:0000987;GO:0097159;GO:0003677;GO:1901363;GO:0003676;GO:0001067;GO:0140110;GO:0000978;GO:1990837;GO:0003690;GO:0043565;GO:0000981;GO:0003700;GO:0001217;GO:0000977;
O95932	GO:0003674;GO:0140096;GO:0016746;GO:0005488;GO:0043169;GO:0003824;GO:0016740;GO:0043167;GO:0046872;
P56915	GO:0003674;GO:0000976;GO:0005488;GO:0000987;GO:0001227;GO:0097159;GO:0003677;GO:1901363;GO:0003676;GO:0001067;GO:0140110;GO:0000978;GO:0008134;GO:0140297;GO:1990837;GO:0005515;GO:0003690;GO:0043565;GO:0000981;GO:0003700;GO:0001217;GO:0000977;
Q9NUJ1	GO:0003674;GO:0052689;GO:0016798;GO:0016787;GO:0140096;GO:0003824;GO:0004553;GO:0016788;
Q07960	GO:0019899;GO:0003674;GO:0050839;GO:0008047;GO:0005488;GO:0045296;GO:0005096;GO:0031267;GO:0030234;GO:0030695;GO:0060589;GO:0005515;GO:0051020;GO:0019904;GO:0098772;GO:0017124;
Q6Q0C0	GO:0003674;GO:0005488;GO:0019787;GO:0140096;GO:0043169;GO:0003824;GO:0046872;GO:0008270;GO:0004842;GO:0046914;GO:0016740;GO:0043167;
Q08830	GO:0003674;GO:0005488;GO:0005515;GO:0005102;
Q6WCQ1	GO:0003779;GO:0003674;GO:0050839;GO:0005488;GO:0044877;GO:0045296;GO:0005515;GO:0008092;GO:0051015;
Q8NGM9	GO:0038023;GO:0060089;GO:0003674;GO:0004930;GO:0005488;GO:0004888;GO:0004984;GO:0005549;
P04839	GO:0003674;GO:0022803;GO:0005488;GO:0046983;GO:1901363;GO:0050660;GO:0043169;GO:0043168;GO:0046872;GO:0020037;GO:0005515;GO:0022832;GO:1901265;GO:0043167;GO:0005215;GO:0046982;GO:0022857;GO:0015267;GO:0097159;GO:0046906;GO:0003824;GO:0000166;GO:0016491;GO:0005244;GO:0015075;GO:0022836;GO:0036094;GO:0016651;
Q8WX93	GO:0003779;GO:0003674;GO:0050839;GO:0005488;GO:0098631;GO:0008092;GO:0005515;
Q6P1X5	GO:0003674;GO:0000976;GO:0005488;GO:0097159;GO:0003677;GO:1901363;GO:0003676;GO:0001067;GO:0003682;GO:1990837;GO:0003690;GO:0043565;
Q8NEF9	GO:0003674;GO:0003723;GO:0005488;GO:0097159;GO:1901363;GO:0003676;
Q504Y3	GO:0043169;GO:0003674;GO:0140034;GO:0008270;GO:0043167;GO:0140030;GO:0046872;GO:0042393;GO:0035064;GO:0046914;GO:0005488;GO:0005515;
Q96DZ5	GO:0003674;GO:0005488;GO:0008289;GO:0033218;GO:0015631;GO:0005515;GO:0097367;GO:0008092;GO:0008017;
O15062	GO:0000978;GO:0003674;GO:0000976;GO:0005488;GO:1990837;GO:0000987;GO:0001227;GO:0097159;GO:0003690;GO:0003677;GO:0043565;GO:1901363;GO:0003676;GO:0001067;GO:0140110;GO:0043169;GO:0000981;GO:0003700;GO:0001217;GO:0000977;GO:0046872;GO:0043167;
D6RBQ6	GO:0003674;GO:0004197;GO:0019783;GO:0016787;GO:0008234;GO:0004175;GO:0140096;GO:0101005;GO:0008233;GO:0008242;GO:0003824;GO:0004843;
O43586	GO:0003779;GO:0003674;GO:0005488;GO:0008092;GO:0005515;GO:0044877;GO:0042802;GO:0051015;
Q9BSA4	GO:0015267;GO:0005253;GO:0003674;GO:0022803;GO:0008509;GO:0005216;GO:0005215;GO:0005254;GO:0015075;GO:0015103;GO:0022836;GO:0022857;GO:0015318;
Q68CK6	GO:0003674;GO:0005524;GO:0035639;GO:0097367;GO:0016747;GO:0005488;GO:0097159;GO:0016746;GO:1901363;GO:0043169;GO:0003824;GO:0043168;GO:0046872;GO:0017076;GO:0030554;GO:0032559;GO:0000166;GO:0032555;GO:0016874;GO:1901265;GO:0016740;GO:0032553;GO:0036094;GO:0043167;
Q07666	GO:0019899;GO:0003674;GO:0003723;GO:0019901;GO:0005488;GO:0003727;GO:0003677;GO:1901363;GO:0003676;GO:0003729;GO:0030674;GO:0005515;GO:0019904;GO:0044877;GO:0035591;GO:0017124;GO:0097159;GO:0019900;GO:1990782;GO:0042802;GO:0060090;
P13489	GO:0030234;GO:0003674;GO:0004857;GO:0098772;
P62491	GO:0003674;GO:0017022;GO:0005488;GO:1901363;GO:0043168;GO:0019905;GO:0015631;GO:0016817;GO:0032555;GO:0005515;GO:1901265;GO:0032553;GO:0043167;GO:0016462;GO:0035639;GO:0097367;GO:0017111;GO:0008092;GO:0008017;GO:0016818;GO:0097159;GO:0019001;GO:0003924;GO:0003824;GO:0005525;GO:0017076;GO:0000166;GO:0032561;GO:0000149;GO:0016787;GO:0036094;
Q676U5	GO:0019899;GO:0003674;GO:0005488;GO:0005515;GO:0051020;GO:0042802;
O00303	GO:0003674;GO:0003723;GO:0003743;GO:0005488;GO:0045182;GO:0008237;GO:0019783;GO:0097159;GO:0005515;GO:0016787;GO:0008234;GO:0140096;GO:0101005;GO:0008233;GO:0008242;GO:1901363;GO:0090079;GO:0003676;GO:0003824;GO:0004843;GO:0008135;GO:0042802;
Q2PZI1	GO:0003674;GO:0016758;GO:0003824;GO:0016740;GO:0016757;
O15374	GO:0005342;GO:0003674;GO:0022804;GO:0015291;GO:0015293;GO:0046943;GO:0005215;GO:0022857;GO:0008028;
Q7L7X3	GO:0003674;GO:0005488;GO:0019207;GO:0106310;GO:1901363;GO:0106311;GO:0016772;GO:0043168;GO:0030234;GO:0015631;GO:0030554;GO:0032555;GO:0005515;GO:0004674;GO:1901265;GO:0016740;GO:0032553;GO:0043167;GO:0098772;GO:0005524;GO:0035639;GO:0097367;GO:0008047;GO:0008092;GO:0016301;GO:0097159;GO:0140096;GO:0003824;GO:0019209;GO:0030295;GO:0017076;GO:0032559;GO:0000166;GO:0016773;GO:0019887;GO:0004672;GO:0036094;
Q92973	GO:0019899;GO:0003674;GO:0003723;GO:0005488;GO:0140104;GO:0031267;GO:0097159;GO:1901363;GO:0003676;GO:0033218;GO:0042277;GO:0005515;GO:0051020;
P98179	GO:0003674;GO:0003723;GO:0005488;GO:0043021;GO:0097159;GO:1901363;GO:0003676;GO:0044877;
Q8IZN3	GO:0003674;GO:0016747;GO:0140096;GO:0016746;GO:0003824;GO:0016740;
O14628	GO:0000978;GO:0003674;GO:0008270;GO:0000976;GO:0005488;GO:1990837;GO:0000987;GO:0097159;GO:0003690;GO:0003677;GO:0043565;GO:1901363;GO:0046914;GO:0003676;GO:0001067;GO:0140110;GO:0043169;GO:0000981;GO:0003700;GO:0000977;GO:0046872;GO:0043167;
Q9Y614	GO:0005200;GO:0003674;GO:0005198;
Q92750	GO:0003674;GO:0005488;GO:0046982;GO:0097159;GO:0046983;GO:0003677;GO:1901363;GO:0003676;GO:0008134;GO:0140297;GO:0005515;GO:0061629;
Q05329	GO:0031406;GO:0003674;GO:0016830;GO:0005488;GO:0019842;GO:0097159;GO:1901363;GO:0003824;GO:0043168;GO:0043177;GO:0070279;GO:0016829;GO:0030170;GO:0044877;GO:0036094;GO:0043167;
Q8N0Z8	GO:0003674;GO:0003723;GO:0016853;GO:0005488;GO:0097159;GO:1901363;GO:0003676;GO:0003824;
P18074	GO:0003674;GO:0005488;GO:0051536;GO:0003677;GO:1901363;GO:0003676;GO:0043169;GO:0043168;GO:0046872;GO:0030674;GO:0030554;GO:0032555;GO:0005515;GO:1901265;GO:0003678;GO:0032553;GO:0043167;GO:0005524;GO:0035639;GO:0097367;GO:0004386;GO:0047485;GO:0097159;GO:0051540;GO:0003824;GO:0017076;GO:0032559;GO:0000166;GO:0140097;GO:0003684;GO:0060090;GO:0008094;GO:0036094;GO:0008022;
Q6UWY2	GO:0016787;GO:0004175;GO:0017171;GO:0140096;GO:0003674;GO:0008233;GO:0097367;GO:0005488;GO:0005539;GO:0008236;GO:0003824;GO:0008201;GO:0004252;GO:1901681;
A6NL99	GO:0005215;GO:0015267;GO:0003674;GO:0022803;GO:0022857;
P62244	GO:0003674;GO:0003723;GO:0005488;GO:0097159;GO:1901363;GO:0003676;GO:0005198;GO:0003735;
Q9NYV7	GO:0038023;GO:0060089;GO:0003674;GO:0004930;GO:0004888;
Q7L5D6	GO:0003674;GO:0005488;GO:0005515;GO:0051087;
P01258	GO:0003674;GO:0005488;GO:0048018;GO:0001664;GO:0005515;GO:0098772;GO:0030546;GO:0030545;GO:0005102;GO:0042802;GO:0005179;
Q6ZNE5	GO:0019899;GO:0003674;GO:0005488;GO:0005515;GO:0051020;
P49585	GO:0003674;GO:0016779;GO:0005488;GO:0008289;GO:0005515;GO:0016772;GO:0043169;GO:0005543;GO:0003824;GO:0042802;GO:0016740;GO:0043167;
Q7Z4V0	GO:0000978;GO:0003674;GO:0000976;GO:0005488;GO:0001216;GO:1990837;GO:0000987;GO:0097159;GO:0003690;GO:0003677;GO:0043565;GO:1901363;GO:0003676;GO:0001067;GO:0000981;GO:0140110;GO:0043169;GO:0001228;GO:0003700;GO:0000977;GO:0046872;GO:0043167;
Q15399	GO:0060089;GO:0038023;GO:0003674;GO:0005488;GO:0008289;GO:0016798;GO:0003824;GO:0033218;GO:0042277;GO:0004888;GO:0005515;GO:0005102;GO:0016787;GO:0042802;
P05014	GO:0003674;GO:0048018;GO:0005488;GO:0005126;GO:0030546;GO:0030545;GO:0005125;GO:0005515;GO:0005102;GO:0044877;GO:0098772;
Q9H4Q4	GO:0019899;GO:0003674;GO:0016741;GO:0005488;GO:0008168;GO:0097159;GO:0003677;GO:1901363;GO:0003676;GO:0043169;GO:0003824;GO:0046872;GO:0005515;GO:0016740;GO:0043167;
P07737	GO:0003674;GO:0050839;GO:0003723;GO:0051219;GO:0005488;GO:0045296;GO:0008289;GO:0008092;GO:0005546;GO:1902936;GO:0097159;GO:1901363;GO:0003676;GO:0005543;GO:0035091;GO:0043168;GO:0045309;GO:0003779;GO:0017076;GO:0030554;GO:0000166;GO:1901981;GO:0005515;GO:1901265;GO:0036094;GO:0043167;GO:0098772;
Q9Y5E6	GO:0003674;GO:0005488;GO:0005509;GO:0043169;GO:0046872;GO:0043167;
Q14512	GO:0003674;GO:0019838;GO:0097367;GO:0005488;GO:0005539;GO:0008201;GO:0005515;GO:1901681;
Q969E4	GO:0019904;GO:0003674;GO:0005488;GO:0005515;
Q9Y5P0	GO:0004984;GO:0004888;GO:0038023;GO:0060089;GO:0003674;GO:0004930;
Q02779	GO:0003674;GO:0005488;GO:0046983;GO:0106310;GO:1901363;GO:0106311;GO:0016772;GO:0042803;GO:0043168;GO:0030554;GO:0032555;GO:0140297;GO:0003712;GO:0005515;GO:0004674;GO:1901265;GO:0016740;GO:0032553;GO:0043167;GO:0005524;GO:0035639;GO:0097367;GO:0016301;GO:0097159;GO:0140096;GO:0140110;GO:0003824;GO:0017076;GO:0003714;GO:0032559;GO:0000166;GO:0016773;GO:0008134;GO:0004672;GO:0042802;GO:0036094;
Q99471	GO:0003674;GO:0005488;GO:0140110;GO:0001540;GO:0051082;GO:0033218;GO:0042277;GO:0003714;GO:0005515;GO:0003712;
P62701	GO:0003674;GO:0003723;GO:0005488;GO:1901363;GO:0003676;GO:0005198;GO:0003735;GO:0019843;GO:0097159;
P28799	GO:0003674;GO:0003723;GO:0005488;GO:0048018;GO:1901363;GO:0003676;GO:0005125;GO:0005515;GO:0051087;GO:0008083;GO:0098772;GO:0030546;GO:0097159;GO:0030545;GO:0005102;
P25774	GO:0003674;GO:0004197;GO:0097367;GO:0005488;GO:0140096;GO:0050840;GO:0003824;GO:0005518;GO:0005515;GO:0004175;GO:0016787;GO:0008234;GO:0008233;GO:0044877;
Q9UD71	GO:0003674;GO:0005488;GO:0019207;GO:0004857;GO:0004860;GO:0019888;GO:0019208;GO:0019210;GO:0001664;GO:0030234;GO:0019887;GO:0005515;GO:0005102;GO:0098772;
P85298	GO:0030234;GO:0030695;GO:0003674;GO:0060589;GO:0008047;GO:0005096;GO:0098772;
Q9UNZ2	GO:0019899;GO:0003674;GO:0005488;GO:0008289;GO:0043130;GO:0005543;GO:0005515;GO:0032182;GO:0051117;
P59543	GO:0038023;GO:0060089;GO:0003674;GO:0004930;GO:0004888;
Q86WB0	GO:0019899;GO:0003674;GO:0008270;GO:0019901;GO:0005488;GO:0019900;GO:0005515;GO:0046914;GO:0043169;GO:0046872;GO:0043167;
Q9UNI6	GO:0004725;GO:0019899;GO:0003674;GO:0005488;GO:0004721;GO:0140096;GO:0016788;GO:0043169;GO:0003824;GO:0046872;GO:0008270;GO:0019900;GO:0005515;GO:0016787;GO:0004722;GO:0106307;GO:0016791;GO:0106306;GO:0046914;GO:0042578;GO:0043167;
Q9H9E3	GO:0003674;GO:0005488;GO:0005515;GO:0042802;
P0DN37	GO:0140096;GO:0003674;GO:0033218;GO:0042277;GO:0016853;GO:0005488;GO:0003824;
Q8N2Z9	GO:0003674;GO:0005488;GO:0046982;GO:0046983;GO:0097159;GO:0003677;GO:1901363;GO:0003676;GO:0003682;GO:0005515;
Q9BYR5	GO:0003674;GO:0042802;GO:0005515;GO:0005488;
Q9UHA4	GO:0003674;GO:0008047;GO:0019207;GO:0019209;GO:0030234;GO:0098772;
Q3MII6	GO:0030234;GO:0030695;GO:0003674;GO:0060589;GO:0008047;GO:0005096;GO:0098772;
Q9H4T2	GO:0000978;GO:0003674;GO:0000976;GO:0005488;GO:1990837;GO:0000987;GO:0097159;GO:0003690;GO:0003677;GO:0043565;GO:1901363;GO:0003676;GO:0001067;GO:0140110;GO:0043169;GO:0000981;GO:0003700;GO:0000977;GO:0046872;GO:0043167;
Q8NGX2	GO:0004984;GO:0004888;GO:0038023;GO:0060089;GO:0003674;GO:0004930;
P58304	GO:0003674;GO:0000976;GO:0005488;GO:1990837;GO:0001227;GO:0097159;GO:0003690;GO:0003677;GO:0043565;GO:1901363;GO:0003676;GO:0001067;GO:0140110;GO:0000981;GO:0003700;GO:0001217;GO:0000977;
Q9NQ35	GO:0016787;GO:0004175;GO:0003824;GO:0140096;GO:0003674;GO:0008233;
Q9BT30	GO:0003674;GO:0005488;GO:0016491;GO:0043169;GO:0003824;GO:0046872;GO:0051213;GO:0043167;
Q2M2I3	GO:0019900;GO:0019899;GO:0003674;GO:0019901;GO:0005488;GO:0005515;
Q92185	GO:0003674;GO:0003824;GO:0016740;GO:0016757;
P03901	GO:0016655;GO:0003674;GO:0022804;GO:0009055;GO:0005215;GO:0022857;GO:0015399;GO:0016491;GO:0003824;GO:0016651;GO:0015453;
P06315	GO:0003674;GO:0005488;GO:0003823;
Q5SY16	GO:0003674;GO:0003723;GO:0005524;GO:0017076;GO:0035639;GO:0097367;GO:0030554;GO:0005488;GO:0032559;GO:0000166;GO:0032555;GO:0016773;GO:0016301;GO:0097159;GO:1901363;GO:0016772;GO:1901265;GO:0003676;GO:0003824;GO:0043168;GO:0016740;GO:0032553;GO:0036094;GO:0043167;
P0C7X5	GO:0000978;GO:0003674;GO:0000976;GO:0005488;GO:1990837;GO:0000987;GO:0097159;GO:0003690;GO:0003677;GO:0043565;GO:1901363;GO:0003676;GO:0001067;GO:0140110;GO:0043169;GO:0000981;GO:0003700;GO:0000977;GO:0046872;GO:0043167;
Q92985	GO:0003674;GO:0000976;GO:0005488;GO:0003677;GO:1901363;GO:0003676;GO:1990837;GO:0003690;GO:0043565;GO:0000981;GO:0003700;GO:0000987;GO:0097159;GO:0001067;GO:0140110;GO:0000978;GO:0000977;
P0DN78	GO:0060089;GO:0038023;GO:0003674;GO:0004888;GO:0004930;
Q96SQ7	GO:0003674;GO:0000976;GO:0005488;GO:0000987;GO:0046983;GO:0097159;GO:0003677;GO:1901363;GO:0003676;GO:0001067;GO:0140110;GO:0000978;GO:0008134;GO:1990837;GO:0005515;GO:0003690;GO:0043565;GO:0000981;GO:0003700;GO:0000977;
Q9Y5F9	GO:0003674;GO:0005488;GO:0043169;GO:0005509;GO:0046872;GO:0043167;
Q03924	GO:0000978;GO:0003674;GO:0008270;GO:0000976;GO:0005488;GO:1990837;GO:0000987;GO:0097159;GO:0003690;GO:0003677;GO:0043565;GO:1901363;GO:0046914;GO:0003676;GO:0001067;GO:0140110;GO:0043169;GO:0000981;GO:0003700;GO:0000977;GO:0046872;GO:0043167;
Q6UY14	GO:0019899;GO:0003674;GO:0002020;GO:0004222;GO:0005488;GO:0005515;GO:0016787;GO:0004175;GO:0140096;GO:0008233;GO:0003824;GO:0042802;GO:0008237;
O15446	GO:0003674;GO:0003723;GO:0016779;GO:0140098;GO:0005488;GO:0097159;GO:1901363;GO:0016772;GO:0003676;GO:0003824;GO:0016740;
O60547	GO:0003674;GO:0016829;GO:0005488;GO:0016836;GO:0000166;GO:0036094;GO:0005515;GO:0097159;GO:1901363;GO:0016835;GO:1901265;GO:0003824;GO:0043168;GO:0042802;GO:0043167;GO:0050661;
Q1RMZ1	GO:0003674;GO:0016741;GO:0140098;GO:0005488;GO:0008168;GO:0008173;GO:0008757;GO:0043169;GO:0003824;GO:0016740;GO:0043167;GO:1901681;
Q14592	GO:0000978;GO:0003674;GO:0000976;GO:0005488;GO:1990837;GO:0000987;GO:0097159;GO:0003690;GO:0003677;GO:0043565;GO:1901363;GO:0003676;GO:0001067;GO:0140110;GO:0043169;GO:0000981;GO:0003700;GO:0000977;GO:0046872;GO:0043167;
P07438	GO:0003674;GO:0008270;GO:0005488;GO:0046914;GO:0043169;GO:0046872;GO:0043167;
P49788	GO:0030234;GO:0003674;GO:0004866;GO:0004857;GO:0030414;GO:0061135;GO:0098772;GO:0061134;
O14639	GO:0003779;GO:0003674;GO:0005488;GO:0008092;GO:0005515;GO:0043169;GO:0044877;GO:0046872;GO:0043167;GO:0051015;
Q8NCL4	GO:0003674;GO:0016758;GO:0005488;GO:0008194;GO:0140096;GO:0043169;GO:0030246;GO:0003824;GO:0016740;GO:0016757;GO:0046872;GO:0043167;
Q9UH65	GO:0003674;GO:0005488;GO:0005509;GO:0045296;GO:0003677;GO:1901363;GO:0043169;GO:0003676;GO:0043168;GO:0046872;GO:0030554;GO:0032555;GO:0005515;GO:1901265;GO:0032553;GO:0043167;GO:0050839;GO:0005524;GO:0035639;GO:0097367;GO:0097159;GO:0017076;GO:0032559;GO:0000166;GO:0036094;
Q70YC4	GO:0046983;GO:0003674;GO:0005488;GO:0042803;GO:0042802;GO:0005515;
Q8TDR0	GO:0003674;GO:0005488;GO:0008092;GO:0008017;GO:0015631;GO:0005515;
P0DN82	GO:0038023;GO:0060089;GO:0003674;GO:0004930;GO:0005488;GO:0004984;GO:0004888;GO:0005549;
Q99447	GO:0003674;GO:0016779;GO:0016772;GO:0003824;GO:0016740;
Q9UFW8	GO:0003674;GO:0005488;GO:0008134;GO:0140297;GO:0005515;GO:0097159;GO:0003690;GO:0003677;GO:1901363;GO:0003676;GO:0042802;
P42336	GO:0005488;GO:1901363;GO:0016772;GO:0043168;GO:0032555;GO:0004674;GO:0016740;GO:0098772;GO:0005524;GO:0035639;GO:0008047;GO:0016301;GO:0097159;GO:0003824;GO:0019209;GO:0032559;GO:0019887;GO:0004672;GO:0003674;GO:0019207;GO:0106310;GO:0106311;GO:0030234;GO:0030554;GO:0005515;GO:1901265;GO:0032553;GO:0043167;GO:0097367;GO:0140096;GO:0030295;GO:0017076;GO:0000166;GO:0016773;GO:0036094;
Q96LB2	GO:0038023;GO:0060089;GO:0003674;GO:0004930;GO:0004888;
Q8IZF7	GO:0004888;GO:0038023;GO:0060089;GO:0003674;GO:0004930;
O95139	GO:0016655;GO:0003674;GO:0022804;GO:0009055;GO:0005215;GO:0022857;GO:0015399;GO:0016491;GO:0003824;GO:0016651;GO:0015453;
Q2UY09	GO:0030234;GO:0003674;GO:0004866;GO:0005201;GO:0004857;GO:0030414;GO:0061135;GO:0004867;GO:0005198;GO:0098772;GO:0061134;
Q15031	GO:0140101;GO:0003674;GO:0005524;GO:0035639;GO:0140098;GO:0097367;GO:0005488;GO:0052689;GO:0097159;GO:1901363;GO:0003824;GO:0043168;GO:0017076;GO:0030554;GO:0032559;GO:0000166;GO:0032555;GO:0036094;GO:0016787;GO:0016874;GO:1901265;GO:0032553;GO:0043167;GO:0016788;
Q8N2H9	GO:0003674;GO:0004842;GO:0061630;GO:0019787;GO:0061659;GO:0140096;GO:0003824;GO:0016740;
Q86YM7	GO:0003674;GO:0005488;GO:0001664;GO:0030674;GO:0005102;GO:0005515;GO:0044325;GO:0035591;GO:0060090;
Q6P1A2	GO:0003674;GO:0016747;GO:0008374;GO:0016746;GO:0003824;GO:0016740;
P53675	GO:0003674;GO:0005488;GO:0005198;GO:0005515;GO:0030276;
P41236	GO:0030234;GO:0003674;GO:0004857;GO:0019888;GO:0098772;GO:0019208;
Q5SVS4	GO:0022804;GO:0003674;GO:0005215;GO:0015297;GO:0015103;GO:0022857;GO:0005342;GO:0015291;GO:0008509;GO:0046943;GO:0015075;GO:0008514;GO:0015318;
Q99878	GO:0003674;GO:0005488;GO:0046982;GO:0046983;GO:0097159;GO:0003677;GO:1901363;GO:0003676;GO:0005515;
Q15147	GO:0003674;GO:0008081;GO:0005488;GO:0005509;GO:0016298;GO:0016787;GO:0016788;GO:0043169;GO:0003824;GO:0004620;GO:0046872;GO:0042578;GO:0043167;
Q8NHW3	GO:0003674;GO:0000976;GO:0005488;GO:0000987;GO:0097159;GO:0003677;GO:1901363;GO:0003676;GO:0001067;GO:0140110;GO:0000978;GO:0001216;GO:1990837;GO:0003690;GO:0043565;GO:0000981;GO:0001228;GO:0003700;GO:0000977;
P23634	GO:0022853;GO:0019899;GO:0019901;GO:0005488;GO:0004857;GO:0048306;GO:0042626;GO:0015399;GO:1901363;GO:0043169;GO:0043168;GO:0046872;GO:0032555;GO:0019904;GO:0099106;GO:0098772;GO:0005524;GO:0005516;GO:0035639;GO:0015085;GO:0022857;GO:0097159;GO:0008324;GO:0032559;GO:0022890;GO:0046873;GO:0003674;GO:0022804;GO:0030165;GO:0019902;GO:0030234;GO:0030554;GO:0005515;GO:1901265;GO:0032553;GO:0015318;GO:0043167;GO:0097367;GO:0005215;GO:0019829;GO:0017076;GO:0019903;GO:0019900;GO:0000166;GO:0015075;GO:0097110;GO:0036094;GO:0016247;
Q8WWB5	GO:0019899;GO:0003674;GO:0005488;GO:0031267;GO:0051020;GO:0005515;
Q5T3U5	GO:0022804;GO:0003674;GO:0005524;GO:0017076;GO:0035639;GO:0097367;GO:0030554;GO:0005488;GO:0032559;GO:0005215;GO:0000166;GO:0032555;GO:0022857;GO:0042626;GO:0015399;GO:0097159;GO:1901363;GO:1901265;GO:0043168;GO:0032553;GO:0036094;GO:0043167;
Q9UMX0	GO:0019899;GO:0003674;GO:0005488;GO:0031593;GO:0005515;GO:0019900;GO:0140030;GO:0042802;
Q8WVM8	GO:0003674;GO:0005488;GO:0047485;GO:0019905;GO:0000149;GO:0005515;GO:0044877;
Q9NP71	GO:0003674;GO:0000976;GO:0005488;GO:0046983;GO:0003677;GO:1901363;GO:0003676;GO:1990837;GO:0005515;GO:0003690;GO:0043565;GO:0000981;GO:0003700;GO:0001217;GO:0046982;GO:0000987;GO:0001227;GO:0097159;GO:0001067;GO:0140110;GO:0000978;GO:0008134;GO:0000977;
Q8NGD2	GO:0004984;GO:0004888;GO:0038023;GO:0060089;GO:0003674;GO:0004930;
P22670	GO:0000978;GO:0003674;GO:0000976;GO:0005488;GO:1990837;GO:0000987;GO:0097159;GO:0003690;GO:0003677;GO:0043565;GO:1901363;GO:0003676;GO:0001067;GO:0140110;GO:0000981;GO:0003700;GO:0000977;
P05412	GO:0019899;GO:0003674;GO:0003723;GO:0044389;GO:0000976;GO:0005488;GO:0005096;GO:0003677;GO:1901363;GO:0003676;GO:0030234;GO:0046332;GO:0140297;GO:1990837;GO:0005515;GO:0003690;GO:0019904;GO:0043565;GO:0000981;GO:0044877;GO:0003700;GO:0001217;GO:0098772;GO:0008047;GO:0031625;GO:0000987;GO:0001227;GO:0097159;GO:0001067;GO:0140110;GO:0000978;GO:0030695;GO:0060589;GO:0001216;GO:0008134;GO:0001228;GO:0042802;GO:0000977;
Q8IVF7	GO:0019899;GO:0003779;GO:0003674;GO:0005488;GO:0031267;GO:0008092;GO:0005515;GO:0051020;GO:0044877;GO:0051015;
Q16222	GO:0003674;GO:0016779;GO:0005488;GO:0005515;GO:0016772;GO:0030246;GO:0003824;GO:0042802;GO:0016740;
Q86XD8	GO:0043169;GO:0046872;GO:0043167;GO:0003674;GO:0008270;GO:0046914;GO:0005488;
P28161	GO:0031406;GO:0019899;GO:0003674;GO:0005488;GO:0008289;GO:0046983;GO:0042803;GO:0043168;GO:1901681;GO:0033218;GO:0005515;GO:0016740;GO:0043167;GO:0003824;GO:0033293;GO:0042277;GO:0016209;GO:0016765;GO:0005102;GO:0016491;GO:0072341;GO:0042802;
Q10567	GO:0019899;GO:0003674;GO:0019901;GO:0005488;GO:0019900;GO:0005515;GO:0030276;
P09622	GO:0003674;GO:0005488;GO:1901363;GO:0050660;GO:0043168;GO:1901681;GO:0033218;GO:1901265;GO:0043167;GO:0051287;GO:0097159;GO:0003824;GO:0000166;GO:0016491;GO:0036094;
P50613	GO:0003674;GO:0005488;GO:0106310;GO:1901363;GO:0106311;GO:0016772;GO:0043168;GO:0030554;GO:0032555;GO:0005515;GO:0004674;GO:1901265;GO:0016740;GO:0032553;GO:0043167;GO:0005524;GO:0035639;GO:0097367;GO:0016301;GO:0097159;GO:0140096;GO:0003824;GO:0017076;GO:0032559;GO:0000166;GO:0016773;GO:0140097;GO:0004672;GO:0036094;GO:0008022;GO:0008094;
P68371	GO:0003674;GO:0003723;GO:0016462;GO:0035639;GO:0097367;GO:0005488;GO:0017111;GO:0016818;GO:0097159;GO:1901363;GO:0019001;GO:0003924;GO:0003676;GO:0003824;GO:0043168;GO:0032561;GO:0005198;GO:0005525;GO:0051082;GO:0017076;GO:0003725;GO:0005200;GO:0016817;GO:0000166;GO:0032555;GO:0036094;GO:0005515;GO:0005102;GO:0016787;GO:1901265;GO:0032553;GO:0043167;
Q01130	GO:0003674;GO:0003723;GO:0005488;GO:0097159;GO:1901363;GO:0003676;GO:0140110;GO:0003714;GO:0003712;
Q16534	GO:0000978;GO:0003674;GO:0000976;GO:0005488;GO:0001216;GO:1990837;GO:0000987;GO:0097159;GO:0003690;GO:0003677;GO:0043565;GO:1901363;GO:0003676;GO:0001067;GO:0000981;GO:0140110;GO:0001228;GO:0003700;GO:0000977;
