Entry	Gene ontology IDs
Q92523	GO:0055085;GO:0019395;GO:1905039;GO:0044237;GO:0043436;GO:0051234;GO:0016054;GO:0009056;GO:0030258;GO:0009416;GO:0006807;GO:0009987;GO:0009628;GO:0032787;GO:0034440;GO:0051649;GO:0046395;GO:0015908;GO:1990542;GO:0006631;GO:0006869;GO:0016042;GO:1901575;GO:0050896;GO:0009062;GO:0034641;GO:0006575;GO:0044281;GO:1903825;GO:0044238;GO:0015909;GO:0009314;GO:0044255;GO:0008150;GO:0006839;GO:0006082;GO:0006635;GO:0051179;GO:0008152;GO:0046907;GO:0006629;GO:0015849;GO:1901564;GO:0044242;GO:0044282;GO:0006810;GO:0044248;GO:0071702;GO:0051641;GO:0071704;GO:0019752;GO:0072329;
O00230	GO:0046483;GO:0007267;GO:1903046;GO:0061982;GO:0034641;GO:0044237;GO:0007154;GO:0065007;GO:0044238;GO:0099537;GO:0099536;GO:0008150;GO:0044260;GO:0007186;GO:0022414;GO:0008152;GO:0006807;GO:0022402;GO:0006259;GO:0050789;GO:0006725;GO:0007188;GO:0009987;GO:0006139;GO:0007165;GO:0050794;GO:0023052;GO:0007193;GO:0098916;GO:0071704;GO:0090304;GO:1901360;GO:0007268;GO:0043170;
P08034	GO:0032502;GO:0034329;GO:0007267;GO:0071840;GO:0048731;GO:0007154;GO:0007043;GO:0045216;GO:0048856;GO:0007399;GO:0009987;GO:0034330;GO:0023052;GO:0016043;GO:0008150;GO:0022607;
Q9Y5B0	GO:0006351;GO:0044237;GO:0031323;GO:0006464;GO:0006355;GO:0006793;GO:0051702;GO:0009889;GO:0051128;GO:0044267;GO:0009059;GO:1903506;GO:0006807;GO:0051093;GO:0097659;GO:0006354;GO:0044419;GO:0048524;GO:0001558;GO:0006139;GO:0040008;GO:0050794;GO:0048583;GO:0019438;GO:0043170;GO:1901362;GO:0019219;GO:0034654;GO:0034641;GO:0051171;GO:0090257;GO:0048523;GO:0045596;GO:0044770;GO:0034645;GO:0044238;GO:0008150;GO:0008152;GO:2000112;GO:0019222;GO:0051153;GO:0016311;GO:0055021;GO:0006725;GO:0006796;GO:0090304;GO:0035821;GO:0019538;GO:1901576;GO:0044271;GO:0046483;GO:0048519;GO:0045926;GO:0051817;GO:0036211;GO:0051147;GO:0010468;GO:0014743;GO:0065007;GO:0030308;GO:0006368;GO:0006357;GO:0060255;GO:0044772;GO:0044403;GO:0032774;GO:0016070;GO:0044249;GO:0043502;GO:0051851;GO:0046620;GO:0022402;GO:0050793;GO:0050789;GO:0051301;GO:0009987;GO:2000026;GO:0043412;GO:0050792;GO:0010556;GO:0048638;GO:0009058;GO:0048640;GO:0080090;GO:0031326;GO:0051239;GO:0044057;GO:0060420;GO:0044260;GO:0045595;GO:0048518;GO:0051241;GO:1901564;GO:2001141;GO:1903047;GO:0018130;GO:0051252;GO:0071704;GO:1901360;GO:0006366;GO:0051148;GO:0006470;
P0CG13	GO:0046483;GO:2000278;GO:0032200;GO:0044237;GO:0031323;GO:0065007;GO:0051338;GO:2000573;GO:0060255;GO:0048522;GO:0045935;GO:0009889;GO:0006807;GO:0071840;GO:0009891;GO:0022402;GO:0051052;GO:0050789;GO:0009987;GO:0006139;GO:0050794;GO:0031328;GO:0032392;GO:0043170;GO:0019219;GO:0006275;GO:0071103;GO:0010556;GO:0044093;GO:0016043;GO:0010604;GO:0080090;GO:0050790;GO:0034641;GO:0031326;GO:0051171;GO:0006996;GO:0044238;GO:0009893;GO:0065009;GO:0008150;GO:0051054;GO:0044260;GO:0008152;GO:0048518;GO:0051173;GO:2000112;GO:0051276;GO:0019222;GO:0051347;GO:0032508;GO:0006259;GO:0006725;GO:1903047;GO:0000723;GO:0071704;GO:0090304;GO:0010557;GO:0031325;GO:1901360;GO:0043085;
Q14999	GO:0048814;GO:0061640;GO:0051603;GO:0022604;GO:0044265;GO:0036211;GO:0044237;GO:0043632;GO:0033554;GO:0065007;GO:0006464;GO:0048513;GO:0031344;GO:0007017;GO:0120035;GO:0009056;GO:0048522;GO:0001570;GO:0051128;GO:0044267;GO:0051962;GO:0007010;GO:0048869;GO:0051240;GO:0006807;GO:0070647;GO:0071840;GO:0043687;GO:0009057;GO:0022402;GO:0050793;GO:0050789;GO:0050773;GO:0006950;GO:0033043;GO:0007030;GO:0048856;GO:0051130;GO:0009987;GO:0030968;GO:0007165;GO:0050794;GO:0030154;GO:0016567;GO:0010564;GO:0051783;GO:0031346;GO:2000026;GO:0006508;GO:0048762;GO:0043412;GO:0043170;GO:0010770;GO:0050767;GO:0000910;GO:0000226;GO:0016043;GO:0050769;GO:0060284;GO:0032502;GO:1901575;GO:0050896;GO:0003006;GO:0006996;GO:0045597;GO:0010720;GO:0001837;GO:0044238;GO:0051239;GO:0010975;GO:0008150;GO:0044260;GO:0022414;GO:0019941;GO:0007088;GO:0010769;GO:0008152;GO:0007346;GO:0045595;GO:0048518;GO:0048608;GO:0034976;GO:0051726;GO:1901564;GO:0051960;GO:1903047;GO:0006511;GO:0044248;GO:0051094;GO:0032446;GO:0051716;GO:0071704;GO:0016032;GO:0019538;GO:0022603;GO:0036498;
P16410	GO:0002684;GO:0006955;GO:0048519;GO:0050852;GO:0051250;GO:0008285;GO:0002253;GO:0050868;GO:0033554;GO:0065007;GO:0050870;GO:0002695;GO:1903706;GO:0045620;GO:0048522;GO:0002764;GO:0042981;GO:0048585;GO:0007162;GO:0051251;GO:0032944;GO:1903707;GO:0050777;GO:0051093;GO:0050865;GO:0050793;GO:0050789;GO:0032945;GO:0006950;GO:0070663;GO:0002694;GO:1903037;GO:0009987;GO:0045580;GO:0050672;GO:0007165;GO:0043065;GO:0050794;GO:0048583;GO:0048584;GO:2000026;GO:0070664;GO:0022408;GO:0031295;GO:0050864;GO:0031294;GO:1902105;GO:0002683;GO:0051249;GO:0030155;GO:1903038;GO:0050896;GO:0050863;GO:0042127;GO:0048523;GO:0050670;GO:0045596;GO:0002682;GO:0051239;GO:1902106;GO:0010942;GO:0002376;GO:0002757;GO:0008150;GO:0042129;GO:0043067;GO:0050853;GO:0042130;GO:0045595;GO:0007166;GO:0048518;GO:1903039;GO:0010941;GO:0002429;GO:0043068;GO:0051241;GO:0045619;GO:0002696;GO:0006974;GO:0045785;GO:0002250;GO:0022409;GO:0030888;GO:0050778;GO:0002768;GO:0050776;GO:0051716;GO:0050866;GO:0022407;GO:0050867;GO:0050851;
O60888	GO:0010035;GO:0050896;GO:0008150;GO:0010038;GO:0033036;GO:0008104;GO:0051179;GO:0042221;
Q9H8E8	GO:0006473;GO:0036211;GO:0044237;GO:0006464;GO:0044238;GO:0016569;GO:0008150;GO:0044260;GO:0018394;GO:0044267;GO:0008152;GO:0018205;GO:0016573;GO:0006807;GO:0006475;GO:0071840;GO:1901564;GO:0009987;GO:0006325;GO:0018393;GO:0018193;GO:0016570;GO:0071704;GO:0043412;GO:0019538;GO:0043170;GO:0043543;GO:0016043;
Q05707	GO:0022610;GO:0030198;GO:0008150;GO:0045229;GO:0071840;GO:0007155;GO:0098609;GO:0030199;GO:0043062;GO:0009987;GO:0097435;GO:0016043;
Q9BTE7	GO:1903322;GO:0036211;GO:0044237;GO:0031323;GO:0033554;GO:0065007;GO:0006464;GO:0051338;GO:0060255;GO:0048522;GO:0051128;GO:0044267;GO:0070647;GO:0006807;GO:0031401;GO:0051438;GO:0050789;GO:0006950;GO:0051246;GO:0009987;GO:0040008;GO:0050794;GO:0043412;GO:0043170;GO:0044093;GO:0010604;GO:0031399;GO:0050896;GO:0080090;GO:0050790;GO:0051171;GO:0031398;GO:0051247;GO:0044238;GO:0009893;GO:0065009;GO:1903320;GO:0008150;GO:0044260;GO:0008152;GO:0048518;GO:0051173;GO:0031396;GO:0019222;GO:1901564;GO:0051347;GO:0006974;GO:0032268;GO:0032446;GO:0051716;GO:0071704;GO:0031325;GO:0019538;GO:0043085;GO:0001558;GO:0032270;
Q13561	GO:0007052;GO:0019884;GO:0051656;GO:0051640;GO:0051650;GO:0050000;GO:0051234;GO:0007017;GO:0065007;GO:0000086;GO:0034613;GO:0044772;GO:0051303;GO:0140056;GO:0007010;GO:0007051;GO:0071840;GO:0022406;GO:0022402;GO:0002504;GO:0050789;GO:0009987;GO:0048193;GO:0050794;GO:0010564;GO:0008104;GO:0070727;GO:0033036;GO:0051649;GO:0000226;GO:0016043;GO:1902749;GO:0033365;GO:1901987;GO:0006996;GO:0044770;GO:0019882;GO:0002376;GO:0008150;GO:0006888;GO:0051179;GO:0007346;GO:0046907;GO:0044839;GO:0051726;GO:0016192;GO:1901990;GO:0010389;GO:1903047;GO:0006810;GO:0048002;GO:0002478;GO:0097711;GO:0051641;GO:0002495;GO:0019886;GO:0051648;GO:1902850;
Q9UHI6	GO:0051169;GO:0046483;GO:0010558;GO:0044237;GO:0031323;GO:0031324;GO:0010468;GO:0065007;GO:0051234;GO:0006355;GO:0006357;GO:0060255;GO:0048522;GO:0031327;GO:0009889;GO:0006396;GO:0042981;GO:1903506;GO:0016070;GO:0006807;GO:0071840;GO:0050789;GO:0043065;GO:0009987;GO:0006139;GO:0050794;GO:0051649;GO:0022607;GO:0043170;GO:0019219;GO:0010556;GO:0016043;GO:0010605;GO:0080090;GO:0065003;GO:0031326;GO:0051171;GO:0048523;GO:0034641;GO:0043933;GO:0051253;GO:0044238;GO:0022618;GO:0010942;GO:0051172;GO:0043067;GO:0008150;GO:0051170;GO:0009892;GO:0051179;GO:0034622;GO:0006913;GO:0008152;GO:0009890;GO:0010941;GO:0048518;GO:0043068;GO:0046907;GO:1903507;GO:2000112;GO:2000113;GO:0000122;GO:0019222;GO:2001141;GO:0006725;GO:0006810;GO:0051252;GO:0051641;GO:0071826;GO:0090304;GO:0071704;GO:0045892;GO:0045934;GO:1902679;GO:1901360;GO:0048519;
Q9NUL7	GO:0065003;GO:0043933;GO:0022618;GO:0008150;GO:0034622;GO:0071840;GO:0009987;GO:0071826;GO:0022607;GO:0016043;
Q96GG9	GO:1903322;GO:0036211;GO:0044237;GO:0031323;GO:0065007;GO:0006464;GO:0051338;GO:0060255;GO:0048522;GO:0044267;GO:0070647;GO:0006807;GO:0043687;GO:0031401;GO:0051438;GO:0050789;GO:0051246;GO:0009987;GO:0050794;GO:0043412;GO:0043170;GO:0044093;GO:0010604;GO:0031399;GO:0080090;GO:0050790;GO:0051171;GO:0031398;GO:0051247;GO:0044238;GO:0009893;GO:0065009;GO:1903320;GO:0008150;GO:0044260;GO:0008152;GO:0048518;GO:0051173;GO:0031396;GO:0019222;GO:1901564;GO:0051347;GO:0032268;GO:0032446;GO:0071704;GO:0031325;GO:0019538;GO:0043085;GO:0032270;
Q8IY21	GO:0002684;GO:0006955;GO:0010647;GO:0098542;GO:0009967;GO:0065007;GO:0009607;GO:0048522;GO:0043207;GO:0045087;GO:0050789;GO:0006950;GO:0044419;GO:0009966;GO:0050794;GO:0048583;GO:0062207;GO:0048584;GO:0010646;GO:0002697;GO:0002831;GO:0002699;GO:0050896;GO:1902531;GO:0140546;GO:0032101;GO:0002682;GO:0002376;GO:0032103;GO:0009615;GO:0008150;GO:0048518;GO:0051707;GO:0006952;GO:0051607;GO:0023056;GO:0009605;GO:0050776;GO:1902533;GO:0002833;GO:0023051;
P17844	GO:0010647;GO:0006351;GO:0044265;GO:0009967;GO:0044237;GO:0050684;GO:0051254;GO:0031323;GO:0031324;GO:0016071;GO:0046700;GO:0006355;GO:0080134;GO:0045935;GO:0009889;GO:0006396;GO:0009059;GO:1903506;GO:0048869;GO:0006807;GO:0043401;GO:0097659;GO:0009755;GO:0030522;GO:0010628;GO:0006139;GO:0050794;GO:0048583;GO:0010646;GO:0019438;GO:0043170;GO:1901362;GO:0019219;GO:0032502;GO:0010604;GO:0034654;GO:0043484;GO:0010605;GO:0034641;GO:0051171;GO:0048523;GO:0007178;GO:0034645;GO:0006401;GO:0044238;GO:0051253;GO:0009893;GO:0008150;GO:0000381;GO:0008152;GO:0007166;GO:1903507;GO:2000112;GO:2000113;GO:1901361;GO:0019222;GO:0060968;GO:0010629;GO:0048511;GO:0023056;GO:0006725;GO:0060147;GO:0000398;GO:0072331;GO:0000956;GO:0090304;GO:0031325;GO:1902533;GO:1901576;GO:1902679;GO:0060964;GO:0044271;GO:0046483;GO:2001022;GO:0044270;GO:0010558;GO:0030509;GO:0035556;GO:0010468;GO:0065007;GO:0006357;GO:0060255;GO:0048522;GO:0009056;GO:0031327;GO:0032774;GO:2001020;GO:0000375;GO:0016070;GO:0044249;GO:0009057;GO:0080135;GO:0050793;GO:0050789;GO:0009966;GO:0009987;GO:0007165;GO:0030154;GO:0019439;GO:0048584;GO:0048762;GO:0048024;GO:0010556;GO:0009058;GO:0045667;GO:0007167;GO:0006397;GO:1901575;GO:1902531;GO:0080090;GO:0031326;GO:0001837;GO:0051172;GO:0044260;GO:0009892;GO:0008380;GO:0045595;GO:0097190;GO:0048518;GO:0009890;GO:0051173;GO:0000122;GO:0060966;GO:0034655;GO:2001141;GO:0006402;GO:0000377;GO:1903311;GO:0044248;GO:0018130;GO:0051252;GO:0071704;GO:0033143;GO:0097193;GO:1901796;GO:0045934;GO:1901360;GO:0045892;GO:0006366;GO:0048519;GO:0023051;
Q9NQM4	GO:0071840;GO:0065003;GO:0001539;GO:0007018;GO:0043933;GO:0009987;GO:0048870;GO:0060285;GO:0007017;GO:0016043;GO:0060294;GO:0006928;GO:0008150;GO:0030317;GO:0022607;GO:0022414;GO:0040011;GO:0097722;GO:0034622;GO:0003341;
P28068	GO:0002684;GO:0006955;GO:0019884;GO:0065007;GO:0050870;GO:0070665;GO:0042102;GO:0048522;GO:0008284;GO:0022407;GO:0051251;GO:0032944;GO:0071840;GO:0050865;GO:0002504;GO:0050789;GO:0070663;GO:0002694;GO:1903037;GO:0009987;GO:0050794;GO:0048583;GO:0048584;GO:0022607;GO:0002697;GO:0051249;GO:0030155;GO:0016043;GO:0002699;GO:0050863;GO:0065003;GO:0050896;GO:0042127;GO:0032946;GO:0050670;GO:0043933;GO:0019882;GO:0050671;GO:0002682;GO:0002376;GO:0042129;GO:0008150;GO:0034622;GO:0048518;GO:1903039;GO:0002696;GO:0045785;GO:0002250;GO:0022409;GO:0048002;GO:0002478;GO:0050778;GO:0002495;GO:0019886;GO:0050776;GO:0050867;
Q7Z7B8	GO:0006955;GO:0031640;GO:0098542;GO:0051707;GO:0006952;GO:0050896;GO:0050830;GO:0006950;GO:0044419;GO:0009605;GO:0009617;GO:0009987;GO:0042742;GO:0009607;GO:0002376;GO:0008150;GO:0001906;GO:0043207;GO:0050829;GO:0045087;
Q96LL9	GO:0009152;GO:0046483;GO:0009165;GO:0044237;GO:0006163;GO:1904062;GO:0031323;GO:0051174;GO:0062012;GO:0065007;GO:0007420;GO:0048513;GO:0046390;GO:0006793;GO:0006140;GO:1901293;GO:0009889;GO:1900542;GO:0044249;GO:0006807;GO:0072521;GO:0009141;GO:1901135;GO:0034765;GO:0050789;GO:0032386;GO:0019693;GO:0048856;GO:0009987;GO:0006139;GO:0050794;GO:0019637;GO:0060341;GO:0009117;GO:0019438;GO:0009150;GO:0043269;GO:1901362;GO:0019219;GO:0009058;GO:0032502;GO:0034654;GO:0072522;GO:0080090;GO:0006164;GO:0034641;GO:1901137;GO:0031326;GO:0044281;GO:0009144;GO:0051171;GO:1903578;GO:0051049;GO:0019220;GO:0044238;GO:0055086;GO:0008150;GO:0009199;GO:0046034;GO:0008152;GO:0009142;GO:0032879;GO:0019222;GO:1901564;GO:1901566;GO:0006725;GO:0009260;GO:0009205;GO:0006796;GO:0018130;GO:0090407;GO:0006753;GO:0071704;GO:1901360;GO:0009259;GO:1901576;GO:0034762;GO:0044271;
Q6UX07	GO:0016101;GO:0006629;GO:0006720;GO:0044237;GO:0006721;GO:0001523;GO:0009987;GO:0044238;GO:0120254;GO:0044255;GO:0008150;GO:0071704;GO:0006081;GO:0008152;
Q5HYR2	GO:2000112;GO:0019222;GO:0080090;GO:0031326;GO:0051171;GO:0050789;GO:2001141;GO:0031323;GO:0010468;GO:0065007;GO:0050794;GO:0006355;GO:0051252;GO:0006357;GO:0008150;GO:0060255;GO:0009889;GO:0019219;GO:1903506;GO:0010556;
Q14562	GO:0046483;GO:0044237;GO:0016071;GO:0006396;GO:0000375;GO:0016070;GO:0006807;GO:0071840;GO:0009987;GO:0006139;GO:0043170;GO:0016043;GO:0006397;GO:0034641;GO:0043933;GO:0044238;GO:0022411;GO:0008150;GO:0008380;GO:0008152;GO:0032984;GO:0006725;GO:0000377;GO:0000398;GO:0071826;GO:0090304;GO:0071704;GO:1901360;
Q9Y4D2	GO:0031347;GO:0007267;GO:0044237;GO:0007154;GO:0043436;GO:0019369;GO:0065007;GO:0099537;GO:0099536;GO:0009056;GO:0001676;GO:0080134;GO:0044249;GO:0048869;GO:0065008;GO:0046503;GO:0006690;GO:0050789;GO:0009987;GO:0007165;GO:0032787;GO:0050794;GO:0030154;GO:0023052;GO:0048583;GO:0022008;GO:0008283;GO:0006631;GO:0009058;GO:0032502;GO:0016042;GO:1901575;GO:0032101;GO:0044281;GO:0044238;GO:0120254;GO:0044255;GO:0008150;GO:0007186;GO:0006082;GO:0008152;GO:0007166;GO:0006629;GO:0006639;GO:0046486;GO:0044242;GO:0044248;GO:0006638;GO:0033559;GO:0071704;GO:0050727;GO:0019752;GO:0001505;
O43491	GO:0032880;GO:0006996;GO:0065007;GO:0007049;GO:1903827;GO:0008150;GO:0048522;GO:0007010;GO:1903829;GO:0048518;GO:1904377;GO:0031032;GO:0030029;GO:0071840;GO:0032879;GO:0051301;GO:0050789;GO:0030036;GO:0009987;GO:0050794;GO:1904375;GO:0060341;GO:0030865;GO:0016043;
Q96KC8	GO:0006457;GO:0051248;GO:0010605;GO:0080090;GO:0051223;GO:0070201;GO:0032880;GO:0031326;GO:0051171;GO:0048523;GO:1903530;GO:0034248;GO:0032269;GO:0031324;GO:0031323;GO:0051049;GO:0065007;GO:0051046;GO:0010468;GO:0045861;GO:0050708;GO:0051172;GO:0008150;GO:0060255;GO:0009889;GO:0009892;GO:2000112;GO:0019222;GO:0032879;GO:0050789;GO:0051246;GO:0032268;GO:0009987;GO:0030162;GO:0010608;GO:0050794;GO:0006417;GO:0048519;GO:0010556;
Q9HCU8	GO:0046483;GO:0009058;GO:0032200;GO:0051606;GO:0034654;GO:0050896;GO:0034641;GO:0044237;GO:0006283;GO:0006996;GO:0006301;GO:0033554;GO:0034645;GO:0044238;GO:0006260;GO:0008150;GO:0090305;GO:0044260;GO:0006281;GO:0006289;GO:0009059;GO:0008152;GO:0044249;GO:0006807;GO:0071840;GO:0051276;GO:0006974;GO:0022402;GO:0071897;GO:0006259;GO:0006950;GO:0006725;GO:0009987;GO:0006139;GO:0000731;GO:0000723;GO:0018130;GO:0051716;GO:0071704;GO:0090304;GO:0019438;GO:0044271;GO:1901360;GO:1901576;GO:0043170;GO:1901362;GO:0016043;
Q86XF0	GO:0046483;GO:0044283;GO:0044237;GO:0072527;GO:0043436;GO:0006520;GO:0008652;GO:0043648;GO:0006766;GO:0044249;GO:0006807;GO:1901135;GO:0009987;GO:0006139;GO:1901605;GO:0019438;GO:1901362;GO:0009058;GO:0034654;GO:0016053;GO:0034641;GO:0006575;GO:1901137;GO:0044281;GO:0046394;GO:0044238;GO:0055086;GO:0008150;GO:0006082;GO:1901657;GO:0008152;GO:0006767;GO:0043603;GO:1901564;GO:1901566;GO:0006725;GO:1901607;GO:0018130;GO:0071704;GO:0009116;GO:1901360;GO:0019752;GO:1901576;GO:0044271;
Q9P104	GO:0007166;GO:0010647;GO:0007167;GO:0043408;GO:1902531;GO:0009967;GO:0097485;GO:0007411;GO:0023056;GO:0050789;GO:0007169;GO:0043410;GO:0065007;GO:0009966;GO:0009987;GO:0007165;GO:0050794;GO:0006928;GO:0048583;GO:0010646;GO:0008150;GO:0048584;GO:0048522;GO:0048518;GO:1902533;GO:0090287;GO:0023051;
Q96IM9	GO:0043414;GO:0010558;GO:0036211;GO:0044237;GO:0031323;GO:0031324;GO:0010468;GO:0006464;GO:0065007;GO:0006355;GO:0060255;GO:0031327;GO:0009889;GO:0044267;GO:0097549;GO:0006479;GO:0018205;GO:1903506;GO:0034968;GO:0018022;GO:0006807;GO:0071840;GO:0050789;GO:0009987;GO:0050794;GO:0016570;GO:0016571;GO:0045814;GO:0043412;GO:0043170;GO:0019219;GO:0010556;GO:0016043;GO:0010605;GO:0080090;GO:0031326;GO:0051171;GO:0048523;GO:0034401;GO:0044238;GO:0051253;GO:0032259;GO:0016569;GO:0051172;GO:0008150;GO:0044260;GO:0009892;GO:0008152;GO:0009890;GO:0008213;GO:1903507;GO:2000112;GO:2000113;GO:0019222;GO:1901564;GO:0010629;GO:0016458;GO:2001141;GO:0006325;GO:0018193;GO:0051252;GO:0071704;GO:0045892;GO:0040029;GO:0045934;GO:0019538;GO:1902679;GO:0048519;
Q9ULA0	GO:0006518;GO:0043603;GO:0006807;GO:1901564;GO:0034641;GO:0044237;GO:0009987;GO:0008150;GO:0071704;GO:0008152;
Q86SG4	GO:0009987;GO:0006325;GO:0071840;GO:0008150;GO:0016043;
Q8IZ81	GO:0006955;GO:0031347;GO:0098542;GO:0051707;GO:0050896;GO:0140546;GO:0006952;GO:0032101;GO:0051607;GO:0050789;GO:0006950;GO:0044419;GO:0009605;GO:0065007;GO:0002682;GO:0009607;GO:0002376;GO:0009615;GO:0048583;GO:0008150;GO:0050776;GO:0050688;GO:0043207;GO:0080134;GO:0002831;
Q9NZU1	GO:0032502;GO:0007167;GO:0022610;GO:0040007;GO:0065007;GO:0060560;GO:1990138;GO:0008150;GO:0007166;GO:0071840;GO:0007155;GO:0120036;GO:0007169;GO:0050789;GO:0048588;GO:0031175;GO:0048856;GO:0009987;GO:0007165;GO:0048589;GO:0030030;GO:0050794;GO:0008543;GO:0016049;GO:0016043;
O60258	GO:0010647;GO:0007267;GO:0009967;GO:0042325;GO:0000165;GO:0007154;GO:0035556;GO:0031323;GO:0051174;GO:0065007;GO:0010468;GO:0001932;GO:0060255;GO:0048522;GO:0008284;GO:2000145;GO:0023051;GO:0048869;GO:0031401;GO:0010628;GO:0050789;GO:0030334;GO:0051246;GO:0048856;GO:0009987;GO:0009966;GO:0007165;GO:0050794;GO:0023052;GO:0030154;GO:0048583;GO:0010646;GO:0048584;GO:0045937;GO:0008543;GO:0032502;GO:0010604;GO:0007167;GO:0031399;GO:1902531;GO:0080090;GO:0042127;GO:0051171;GO:0048731;GO:0051270;GO:0019220;GO:0051247;GO:0051897;GO:0009893;GO:0008150;GO:0001934;GO:0040012;GO:0048518;GO:0051896;GO:0007166;GO:0051173;GO:0032879;GO:0019222;GO:0010562;GO:0009887;GO:0023056;GO:0007169;GO:0032268;GO:0007399;GO:0031325;GO:0009653;GO:1902533;GO:0042327;GO:0032270;
P12034	GO:0010647;GO:0007267;GO:0009967;GO:0042325;GO:0000165;GO:0007154;GO:0035556;GO:0031323;GO:0051174;GO:0010468;GO:0065007;GO:0001932;GO:0060255;GO:0048522;GO:0008284;GO:2000145;GO:0023051;GO:0048869;GO:0031401;GO:0010628;GO:0050789;GO:0051781;GO:0030334;GO:0051246;GO:0048856;GO:0010001;GO:0009987;GO:0009966;GO:0007165;GO:0050794;GO:0023052;GO:0030154;GO:0048583;GO:0010646;GO:0048584;GO:0045937;GO:0008543;GO:0051302;GO:0032502;GO:0010604;GO:0007167;GO:0031399;GO:1902531;GO:0080090;GO:0042127;GO:0051171;GO:0048731;GO:0051270;GO:0019220;GO:0051247;GO:0051897;GO:0009893;GO:0008150;GO:0001934;GO:0040012;GO:0048518;GO:0051896;GO:0007166;GO:0051173;GO:0032879;GO:0019222;GO:0010562;GO:0009887;GO:0023056;GO:0007169;GO:0032268;GO:0007399;GO:0031325;GO:0009653;GO:1902533;GO:0042327;GO:0032270;
Q8N6M3	GO:0046483;GO:0009166;GO:0044270;GO:0022604;GO:0044237;GO:0033865;GO:0006163;GO:0031323;GO:0065007;GO:0046700;GO:0006793;GO:0009056;GO:0009889;GO:0007010;GO:0044249;GO:0072521;GO:0006807;GO:1901576;GO:1901135;GO:0071840;GO:0065008;GO:0050793;GO:0050789;GO:0042592;GO:0019693;GO:0070925;GO:0006644;GO:0009987;GO:1901292;GO:0006139;GO:0033875;GO:0050794;GO:0019637;GO:0019439;GO:0044273;GO:0048878;GO:0006637;GO:0055082;GO:0009117;GO:0022607;GO:0009150;GO:0016043;GO:0009058;GO:0008654;GO:1901575;GO:0080090;GO:0055088;GO:0034641;GO:0031326;GO:0044281;GO:0006996;GO:0019216;GO:0044238;GO:0055086;GO:0035383;GO:0006790;GO:0044255;GO:0019725;GO:0008150;GO:1901565;GO:0051179;GO:0008152;GO:1901136;GO:0048518;GO:0043603;GO:1901361;GO:0006629;GO:0019222;GO:0032879;GO:1901564;GO:0034655;GO:1905954;GO:0006725;GO:0044248;GO:0006796;GO:0046890;GO:0090407;GO:0006753;GO:0071704;GO:0046434;GO:0051235;GO:0034032;GO:1901360;GO:0009259;GO:1901568;GO:0008610;GO:0022603;GO:1905952;
Q8TCJ0	GO:0036211;GO:0044237;GO:0006464;GO:0044238;GO:0008150;GO:0044260;GO:0044267;GO:0008152;GO:0070647;GO:0006807;GO:1901564;GO:0009987;GO:0016567;GO:0032446;GO:0071704;GO:0043412;GO:0019538;GO:0043170;
Q9UK22	GO:0030433;GO:0051603;GO:0044265;GO:0008285;GO:0036211;GO:0010498;GO:0044237;GO:0031323;GO:0043632;GO:0033554;GO:0006464;GO:0065007;GO:0009056;GO:0060255;GO:0044267;GO:0010033;GO:0030163;GO:0006807;GO:0070647;GO:1901135;GO:0043687;GO:0009057;GO:0009100;GO:0050789;GO:0006950;GO:0051246;GO:0009987;GO:0050794;GO:0016567;GO:0006508;GO:0043412;GO:0043170;GO:0000209;GO:0031146;GO:1901575;GO:0031399;GO:0043161;GO:0050896;GO:0080090;GO:0042127;GO:0051171;GO:0048523;GO:0010243;GO:0044238;GO:1903320;GO:0008150;GO:0036503;GO:0044260;GO:0019941;GO:1901565;GO:0008152;GO:0042221;GO:1901136;GO:1901698;GO:0034976;GO:0031396;GO:0019222;GO:1901564;GO:0032268;GO:0006511;GO:0044248;GO:0032446;GO:0071704;GO:0051716;GO:0019538;GO:0048519;
Q6PIJ6	GO:0002684;GO:0006955;GO:0051603;GO:0044265;GO:0036211;GO:0010498;GO:0044237;GO:0002708;GO:0043632;GO:0065007;GO:0006464;GO:0031344;GO:0120035;GO:0009056;GO:0048522;GO:0051128;GO:0002824;GO:0044267;GO:0030163;GO:0002706;GO:0006807;GO:0070647;GO:0009057;GO:0002819;GO:0050789;GO:0051130;GO:0009987;GO:0050794;GO:0016567;GO:0031346;GO:0048583;GO:0006508;GO:0048584;GO:0002705;GO:0043412;GO:0070936;GO:0043170;GO:0002822;GO:0002697;GO:0000209;GO:0002831;GO:0031146;GO:1901575;GO:0002699;GO:0043161;GO:0050896;GO:0044238;GO:0002682;GO:0010975;GO:0002376;GO:0008150;GO:0010976;GO:0044260;GO:0019941;GO:1901565;GO:0008152;GO:0048518;GO:1901564;GO:0002250;GO:0002711;GO:0006511;GO:0044248;GO:0050778;GO:0032446;GO:0002821;GO:0050776;GO:0071704;GO:0002703;GO:0002709;GO:0019538;GO:0002833;
Q6P4F2	GO:0009058;GO:0008202;GO:0044237;GO:0006694;GO:0065007;GO:0044238;GO:0008150;GO:0008610;GO:0044260;GO:0044267;GO:0042445;GO:0008152;GO:0044249;GO:0006807;GO:0006629;GO:1901576;GO:1901564;GO:0065008;GO:0016125;GO:0009987;GO:1901615;GO:0034754;GO:0071704;GO:1901360;GO:0019538;GO:0043170;GO:1901362;GO:0010817;
Q05DH4	GO:0033036;GO:0051179;GO:0008150;GO:0008104;
